"Id_Utilisateur","Type","Date","Mise_à_Jour","Domaine_D'activité","Branche","Niveau_D'étude","Titre_Étude","Location","Mobilité","Tarif_Journalier_Minimum","Tarif_Journalier_Maximum","Tarif_Heure_Minimum","Tarif_Heure_Maximum","Expériences","Visibilité","Pourcentage_Profil_Complété","Import_LinkedIn","Années_D'expériences","Done","Géographie"
"62c6abfc03f9d052cb4401f5","expert","07/07/2022","2022-07-13T08:40:00.2250000","Industrie","Commerce","Inconnu","Inconnu","Saint-Paul-la-Roche, France","Internationale","500","750","60","110","[{""date"":1519858800000,""dateEnd"":1630360800000,""city"":""Esbjerg, Danemark"",""company"":""HC Cargo groupe Bosch "",""job"":""International Sales Manager Middle East& Africa and French DOM/TOM"",""description"":""Marché de la piéces électriques automobile ( démarreurs et alternateurs ) pour une filale de Bosch HC Cargo a 45000 articles au catalogue principalement du trading business\nNos produits sont vendus sous la marque CARGO et non pas Bosch\nDéfinition de la stratégie et des budget par zone géographique en accord avec les différents bureaux régionaux de Bosh ( 6 sur MEA + Dom/Tom)\nAction et négociation commune avec Bosch \nManagement et développment de revendeurs sur l'Afrique, le Moyen Orient et les DOM/TOM\nCA 2,5M € \nObjectifs principaux: développement nouveaux pays et optimiser le réseau de distributeurs sur un marché extrêmement concurrentiel\nManagement de 70 distributeurs dont 10 dépassant 100K€\n""},{""date"":1459461600000,""dateEnd"":1514674800000,""city"":""Sønderborg DANEMARK"",""company"":""Danimex Communication""...","TRUE","1","TRUE","+ de 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[0.9993470000000001,45.47858799999999]}}"
"62c59d0003f9d052cb440124","expert","06/07/2022","2023-09-08T08:30:00.1710000","Enseignement / Recherche / Formation","Autre","Bac5","DESS GESTION ET PROTECTION DE L'ENVIRONNEMENT","Bordeaux, Nouvelle-Aquitaine, France","Locale","null","null","45","101","[{""date"":1646089200000,""dateEnd"":"""",""city"":""Bordeaux"",""company"":""Groupe Silvya Terrade"",""job"":""Formatrice cosmétologie et technologie des appareils"",""description"":""CAP ECP""},{""date"":1630447200000,""dateEnd"":"""",""city"":""Bordeaux"",""company"":""Groupe Silvya Terrade"",""job"":""Formatrice Maths Physique Chimie"",""description"":""CAP COIFFURE ET ESTHÉTIQUE \nBP COIFFURE \nBTS MECP""},{""date"":1630447200000,""dateEnd"":"""",""city"":""Bordeaux, Nouvelle-Aquitaine, France"",""company"":""GROUPE ADONIS"",""job"":""Formatrice cosmétologie"",""description"":""BTS MECP\nCAP ECP""},{""date"":1569880800000,""dateEnd"":"""",""city"":""Bordeaux, Aquitaine, France"",""company"":""GROUPE ADONIS"",""job"":""Formatrice Maths, Physique, Chimie"",""description"":""BTS MECP \nBTS ESF\nPREPAS IFSI, ASAP""},{""date"":1551394800000,""dateEnd"":1593554400000,""city"":""Bordeaux, Aquitaine, France"",""company"":""Pigier Créations"",""job"":""Professeur de mathématiques et physique-chimie"",""description"":""""}]","TRUE","1","TRUE","Moins de 10 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62c440c203f9d052cb43ffcf","expert","05/07/2022","2023-11-03T10:52:36.9860000","Commerce / Négoce / Distribution","Marketing et communication","Bac8","Doctorat + MBA","Bordeaux, France","International","400","1500","50","250","[{""date"":1420066800000,""dateEnd"":"""",""company"":""Ecrire Un Livre Accrocheur"",""job"":""CEO"",""descriptionExp"":""Écrire une histoire, ou écrire son histoire, ce n'est pas une lubie. C'est un besoin. C'est également une aventure. Avec plus de 2000 auteurs accompagnés à ce jour, nous avons un véritable écosystème pour vous aider à écrire votre livre, le publier, et en faire un best-seller. \r\nCoachs, rédacteurs, correcteurs, traducteurs, experts en webmarketing du livre... ""},{""date"":1682892000000,""dateEnd"":1689285600000,""company"":""VIVOVOJO"",""job"":""responsable marketing"",""descriptionExp"":""Responsable des opérations de commercialisation des produits numériques sur la base active des prospects. \r\n\r\nGrowth Hacking et management de l'équipe. Gestion des tunnels de conversion, rédaction des mails, analyse des chiffres de conversion et des métriques des opérations.""}]","TRUE","1","TRUE","Entre 5 et 10 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62c4404803f9d052cb43ffcd","expert","05/07/2022","2023-01-25T09:00:00.3820000","Enseignement / Recherche / Formation","Autre","Inconnu","Inconnu","Inconnu","Locale","null","null","70","90","[]","FALSE","1","TRUE","10 à 20 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[4.835659,45.764043]}}"
"62c3de0a03f9d052cb43ff4c","expert","05/07/2022","2022-12-03T11:00:00.0710000","Informatique / Télécoms","Autre","Inconnu","Inconnu","Bordeaux, France","Locale","500","1000","null","null","[]","FALSE","58","FALSE","20 à 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62c3396803f9d052cb43feca","expert","04/07/2022","2023-02-27T18:05:34.3100000","Enseignement / Recherche / Formation","Ressources Humaines","Bac5","Master Biologie Santé","Bordeaux, Nouvelle-Aquitaine, France","Nationale","null","null","null","null","[{""date"":1535752800000,""dateEnd"":"""",""city"":""Bordeaux, France"",""company"":""La Fresque du Climat"",""job"":""Formateur"",""description"":""Formé en 2018, je coordonne, organise, anime et forme à l'animation de la Fresque du Climat pour les entreprises et autres organisations (associations, enseignement privé, etc.).\nUne activité exercée soit directement au titre de mes activités freelance, soit au travers de l'association lors des Rentrée Climat et d'autres évènements qu'elle organise.""},{""date"":1512082800000,""dateEnd"":"""",""city"":""Bordeaux, France"",""company"":""Freelance"",""job"":""Facilitateur de Travail Qui Relie"",""description"":""Pour accompagner les personnes et les collectifs préoccupés par ou actifs sur les enjeux environnementaux et sociaux, je designe et facilite des ateliers de Travail Qui Relie (Work That Reconnects), généralement en collaboration avec d'autres facilitateurs ou facilitatrices, sur des formats allant de 1h à 1 semaine, en nature comme en ville.\n\nLa transition appelle un changement de cap, notamme...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62c3149f03f9d052cb43fec1","expert","04/07/2022","2022-09-06T08:30:17.8360000","Informatique / Télécoms","Informatique et Cybersécurité","Inconnu","Inconnu","Bordeaux, France","Locale","250","1000","null","null","[{""date"":1514761200000,""dateEnd"":1642201200000,""city"":""Paris"",""company"":""FNACDARTY"",""job"":""DSI Finance & RH"",""description"":""Responsable de la fusion des SI Finance et RH des groupes Fnac et Darty suite au rapprochement des 2 enseignes.\nDéfinition du Schéma directeur de convergence sur 5 ans.\n\nDéveloppement et maintenance des système Financiers ( SAP, Conso, Tréso, Gestion des Marges) et RH ( suite HRAccess) :\n- Elaboration du schéma directeur de fusion des SAP FNAC et DARTY ( 15M€ sur 3 ans),\n- Elaboration du schéma directeur de fusion des outils de paie du groupe (lot1 de 3M€ lancé\nen 2021).""},{""date"":1467237600000,""dateEnd"":1514674800000,""city"":""Paris"",""company"":""FNACDARTY"",""job"":""Directeur de Production Groupe"",""description"":""En charge des infrastructures techniques (build, deploy, run) durant la phase de fusion des groupes Fnac et Darty pour :\n- Systèmes centraux, magasins, web, réseaux, entrepôts,\n- Renégociation des contrats d’infogérance dans le cadre du regroupement des exploitations\nFnac ...","TRUE","1","FALSE","+ de 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62c2d07d03f9d052cb43fe41","expert","04/07/2022","2022-07-11T13:48:59.9150000","Banque / Assurance","Finance et Comptabilité","Inconnu","Inconnu","Bordeaux, France","Locale","500","800","75","100","[{""date"":1335996000000,""dateEnd"":"""",""city"":""BORDEAUX"",""company"":""THERIA FINANCE"",""job"":""Directeur Associé"",""description"":"". Fondateur et Dirigeant du cabinet Théria Finance à Bordeaux\n. Adhérent à l'ANACOFI - CIFn° E003508\n. Enregistré à l'ORIAS sous le n° 13005258\n. Carte de Transaction en Immeubles et Fonds de Commerce n° CPI 3301 2015 000 000 383, délivrée par la chambre de commerce de Bordeaux\n. 180 clients, 15 millions d'euros d'actifs gérés""}]","TRUE","1","FALSE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62c2cdec03f9d052cb43fe3a","expert","04/07/2022","2022-07-12T10:27:00.2520000","Électronique / Électricité","Qualité","Inconnu","Inconnu","Lille, Hauts-de-France, France","Régionale","null","null","null","null","[{""date"":1530396000000,""dateEnd"":"""",""city"":""Nord - Pas-De-Calais, France"",""company"":""SANTERNE NORD TERTIAIRE"",""job"":""Responsable QSE"",""description"":""- Nouveau défi à relever suite au changement de toute l'équipe fonctionnelle\n- Mise à jour du SMI plus en lien avec le fonctionnement de l'entreprise\n- Renouvellement des certifications ISO QSE\n- Recréer du lien avec les équipes\n- Déploiement des objectifs environnementaux""},{""date"":1448924400000,""dateEnd"":1532988000000,""city"":""Valenciennes - Douvrin"",""company"":""Actemium"",""job"":""Correspondant QHSE"",""description"":""- Garant du suivi et de l’amélioration du système qualité \n- Acteur de l'amélioration continue\n- Force de conseils auprès de la direction \n- Analyse les indicateurs qualité, sécurité et environnement définis dans le plan d’actions\n- Maintient les différentes certifications de l’entreprise : ISO 9001, 14001, OHSAS 18001, MASE, Qualifoudre, Ism-ATEX\n- Organisation d’événements de sensibilisations\n- Réalise des audits et visites chantiers, et c...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62c2b25203f9d052cb43fe14","expert","04/07/2022","2022-07-13T13:00:47.4000000","Santé / Social / Sport et loisirs","Finance et Comptabilité","Inconnu","Inconnu","Bordeaux, Nouvelle-Aquitaine, France","Nationale","700","1200","100","150","[{""date"":1640991600000,""dateEnd"":"""",""city"":""Bordeaux"",""company"":""GB Expert Conseils"",""job"":""Conseils en Pilotage d'Entreprises"",""description"":""GB Expert Conseils accompagne les dirigeants de TPE (artisans, commençants, restaurateurs et professions libérales) dans la gestion et le pilotage de votre entreprise.\nMission : améliorer la rentabilité afin de réaliser les projets du dirigeant\nObjectif : gagner financièrement mais aussi en sérénité\nGB Expert Conseils peut vous accompagner dans des phases de création d'entreprise, de croissance, de difficultés de trésorerie, de management, négociation banques""},{""date"":1609455600000,""dateEnd"":1635631200000,""city"":""Ville de Paris, Île-de-France, France"",""company"":""Unilabs"",""job"":""Directeur des Intégrations"",""description"":""Réalisation des synergies post M&A\nMise en place de la culture Unilabs\nRédaction du Target Operating Model""},{""date"":1420066800000,""dateEnd"":1651356000000,""city"":""Île-de-France, France"",""company"":""UNILABS FRANCE"",""job"":""Directeur des opérations...","TRUE","1","TRUE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62bf0e4eb92b4e1a8ec37124","expert","01/07/2022","2023-09-02T07:44:00.1880000","Commerce / Négoce / Distribution","Direction et Administration","Inconnu","Inconnu","Bordeaux, Nouvelle-Aquitaine, France","Nationale","800","1500","150","200","[{""date"":1633039200000,""dateEnd"":"""",""city"":""Bordeaux, Nouvelle-Aquitaine, France"",""company"":""Bordeaux Angels"",""job"":""Vice President"",""description"":""Bordeaux Angels est le club des investisseurs de la CCI de Bordeaux. Nous animons un réseau de Business Angels pour aider les entreprises à financer leur fonds propres (startups, cession, reprise etc...)""},{""date"":1598911200000,""dateEnd"":"""",""city"":""Bordeaux, Nouvelle-Aquitaine, France"",""company"":""Wedrivit"",""job"":""Board member & Investisseur"",""description"":""Wedrivit est le ''Getaround'' des véhicules de collections : plateforme transactionnelle de location entre particuliers""},{""date"":1588284000000,""dateEnd"":"""",""city"":""Bordeaux, Nouvelle-Aquitaine, France"",""company"":""IXO PRIVATE EQUITY"",""job"":""Senior Advisor Venture"",""description"":""IXO PE est un fond d'investissement français qui gère 800M€ d'actifs. J'ai en charge le développement de l'activité Capital Risque dans la Tech (séries A, B)""},{""date"":1572562800000,""dateEnd"":"""",""city"":""Toulouse Area, France"",""company...","TRUE","1","TRUE","20 à 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62be95dfb92b4e1a8ec370b4","expert","01/07/2022","2023-01-25T09:00:00.7170000","Études et conseils","Marketing et communication","Inconnu","Inconnu","Paris et périphérie","Régionale","900","1100","125","175","[{""description"":""Holi.io est un espace de travail intelligent dédié à vos missions qui structure vos références, outils et processus métiers.\n• S'intègre nativement à vos outils quotidien: Google drive, Teams, Slack\n• Fluidifie le partage d'information, aligner vos objectifs, capitaliser les connaissances\n• S'appuie sur un graphe de connaissances  qui facilite votre gouvernance d'entreprise"",""company"":""Holi.io"",""job"":""Co-Founder"",""date"":1598911200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/75424777/""},{""company"":""Schoolab"",""job"":""Schoolab coach startup"",""date"":1577833200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/10021113/"",""city"":""Paris, Île-de-France, France""},{""company"":""Freelance (Self employed)"",""job"":""Freelance consultant et formateur en data marketing"",""date"":1577833200000,""dateEnd"":null,""url"":""https://www.linkedin.com/company/1256222/"",""city"":""Île-de-France, France""},{""description"":""Responsable analytics de l'équipe marketing\n• Mise en place d'une plateforme de dat...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[2.3522219,48.856614]}}"
"62bd69eeb92b4e1a8ec36ebb","expert","30/06/2022","2023-11-24T08:56:35.5179998","Commerce / Négoce / Distribution","Ressources Humaines","Bac5","MASTER 2 RH ","Mérignac, Nouvelle-Aquitaine, France","Régional","500","700","49","100","[{""date"":1556661600000,""dateEnd"":1648677600000,""company"":""Boulanger"",""job"":""RESPONSABLE RH REGIONAL"",""descriptionExp"":""- Faire vivre l'aventure humaine BOULANGER #sibienensemble# aux équipes de la région \r\n   - Co-construire et animer les ambitions et stratégies RH en local\r\n   - Accompagner les équipes dans la conduite du changement\r\n   - Recruter, intégrer, former et développer les Talents de la région\r\n\r\nFormateur en recrutement, réussir sa prise de poste, management et construire son projet professionnel.""},{""date"":1551394800000,""dateEnd"":"""",""company"":""CM DRH & MANAGEMENT"",""job"":""FORMATEUR "",""descriptionExp"":""J'interviens auprès des étudiants/tes en Bachelor et Master sur les filières RH, QHSE, Manager de proximité et Manager de projet sur les thèmes suivants : \r\nRecrutement et marque employeur,  \r\nConduite du changement, \r\nLeadership et  management, \r\nRôle du manager sur la QVT, \r\nSystème d'évaluation et entretien professionnel\r\nAnalyse environnementale et veille RH \r\nAnimation...","TRUE","1","TRUE","Entre 15 et 25 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.656358,44.8448769]}}"
"62b9b677b92b4e1a8ec36a68","expert","27/06/2022","2022-07-01T12:40:54.0780000","Santé / Social / Sport et loisirs","Direction et Administration","Inconnu","Inconnu","Bordeaux, France","Locale","350","450","50","65","[{""date"":1606777200000,""dateEnd"":1654639200000,""city"":""Bordeaux"",""company"":""Handic'aptitude"",""job"":""Directrice & Cheffe de projet"",""description"":""[20 salariés - 3 sites]\n\nMon poste comportait deux volets:\n- En tant que directrice: gestion Administrative et Financière - gestion des Ressources Humaines - Organisation de la vie associative et gouvernance. Gestion d'un centre de formation - Certification Qualiopi en septembre 2021. \n- En tant que Cheffe de projet du Centre Ressource Formation Handicap: Appui à la Politique Régionale concertée d'accès à la Formation et à la Qualification des Personnes en situation de Handicap: Appui à la réflexion institutionnelle, au pilotage du programme pluriannuel des actions de développement de l'accessibilité des formations. \n""},{""date"":1538344800000,""dateEnd"":1585605600000,""city"":""Bordeaux"",""company"":""La Conciergerie Solidaire"",""job"":""Directrice des Ressources Humaines et projet social"",""description"":""[Création de poste // 50 salariés répartis sur le siège et 4 fili...","TRUE","1","FALSE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-0.57918,44.837789]}}"
"62b9aeecb92b4e1a8ec36a4d","expert","27/06/2022","2022-06-29T13:50:48.3829998","Études et conseils","Autre","Inconnu","Inconnu","Lille et périphérie","Internationale","250","3000","50","150","[{""date"":1567288800000,""dateEnd"":"""",""city"":""Région de Lille, France"",""company"":""Ticket for Change"",""job"":""Formatrice / Animatrice d’Exploration - Ticket for Change"",""description"":""Une carrière qui a du sens, c’est possible! Rejoignez nos week end d’exploration!""},{""date"":1538344800000,""dateEnd"":"""",""city"":"""",""company"":""Norauto France"",""job"":""Chargee de Projets Mobilite inclusive et Developpement Durable"",""description"":""- Développement du projet de Mobilité Inclusive au sein de Norauto (suite expérimentation réussie)\n- Accompagnement et acculturation à l'innovation sociale du réseau  Norauto pour la mise en place du projet\n- Développement d'un nouvel écosystème pour l'enseigne visant à développer des projets d'innovation sociale\n- Mise en place de la mesure d'impact du projet de mobilité inclusive\n- Mise en place d'indicateurs de performances et de mesure d'impact pour l'équipe Développement Durable Norauto et création d'outils de suivi\n- Participation au développement de nouveaux projets à impact pour ...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b97095b92b4e1a8ec369e0","expert","27/06/2022","2023-01-25T09:00:00.3870000","Enseignement / Recherche / Formation","Recherche et Développement","Inconnu","Inconnu","Lille, France","Nationale","800","1500","50","150","[{""date"":1656972000000,""dateEnd"":1656972000000,""city"":""WASQUEHAL"",""company"":""DUPONT & DUPONT"",""job"":""FACILITATION D'UN ATELIER GESTION DE PROJET AGILE"",""description"":""""},{""date"":1652652000000,""dateEnd"":1652652000000,""city"":""LILLE"",""company"":""ISG INSTITUT SUPERIEUR DE GESTION"",""job"":""Facilitation d'une journée de Réflexion Pédagogique pour préparer la rentrée 2022-2023"",""description"":""-S'harmoniser autour d'une vision partagée de la mission de l'équipe pédagogique\n-Exprimer et partager un constat commun autour des enjeux d'accompagnement des étudiant•e•s 2022\n-Faire émerger des axes de travail et des pistes d'actions en termes de cadre ,d’accompagnement et de pédagogie des “étudiant•e•s 2022”\n-Recueillir des axes de travail approfondis pour accompagner les intervenant•e•s dans leur pédagogie.""},{""date"":1651528800000,""dateEnd"":1651528800000,""city"":""WASQUEHAL"",""company"":""DUPONT &DUPONT"",""job"":""FACILITATION D'UN ATELIER COHESION ET VALEURS D'EQUIPE"",""description"":""""},{""date"":1651442400000,""dateEnd"":16541208...","TRUE","1","FALSE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b9612ab92b4e1a8ec369a6","expert","27/06/2022","25/01/2023 09:00:01","Édition / Communication / Information","Marketing et communication","Inconnu","Inconnu","Lille, France","Nationale","250","500","10","60","[{""date"":1569880800000,""dateEnd"":1585605600000,""city"":""Lille "",""company"":""EFAP LILLE "",""job"":""Intervenante extérieure"",""description"":""De novembre à décembre jai animé des cours sur l’influence digitale à des élèves de 4e année.\nDepuis janvier je donne des cours en veille stratégique à des 1eres années.""},{""date"":1538258400000,""dateEnd"":1657144800000,""city"":""Lille "",""company"":""ESUPCOM LILLE "",""job"":""FORMATRICE"",""description"":""-Animation de cours de coaching en community management en plus du parcours digitalisé\n-Animation de cours en Inbound Marketing pour les 5e année""},{""date"":"""",""dateEnd"":"""",""city"":"""",""company"":"""",""job"":"""",""description"":""""},{""date"":1598911200000,""dateEnd"":1653861600000,""city"":""Lille "",""company"":""ISG LILLE "",""job"":""FORMATRICE"",""description"":""Animation de cours en marketing d’influence auprès de Bachelor 2e année.\n\nAnimation de cours en community management auprès de BM1 et BM2 dans le cadre d’une semaine de parcours libre technologique 👍👌""}]","TRUE","1","FALSE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b95a33b92b4e1a8ec3699d","expert","27/06/2022","2022-07-05T09:40:11.7909998","Commerce / Négoce / Distribution","Finance et Comptabilité","Inconnu","Inconnu","Lille et périphérie","Régionale","500","1000","70","100","[{""date"":1609455600000,""dateEnd"":"""",""city"":""France"",""company"":""Les Déterminés"",""job"":""Formateur finance gestion"",""description"":""Base finance Gestion pour jeunes entrepreneurs (2 à 3 jours)""},{""date"":1598911200000,""dateEnd"":"""",""city"":""Lille, Hauts-de-France, France"",""company"":""Faculté de Gestion, Economie & Sciences"",""job"":""Enseignant"",""description"":""Enseignant en Master à la Faculté Catholique de Lille en Economie de l'entreprise Digitale et Contrôle de Gestion""},{""date"":1530396000000,""dateEnd"":1630360800000,""city"":""Lille"",""company"":""ADEO"",""job"":""Performance Leader - Terra Incognita"",""description"":""Responsable Performance, Finance et Juridique activités digitales nouveaux territoires""},{""date"":1393628400000,""dateEnd"":1530396000000,""city"":""Milan"",""company"":""Leroy Merlin"",""job"":""Controleur de gestion Marketing & Transformation Omnicanal Italie"",""description"":""""},{""date"":1246399200000,""dateEnd"":1396216800000,""city"":""Milan et alentours, Italie"",""company"":""Leroy Merlin"",""job"":""Controleur de gestion régional Mil...","TRUE","1","TRUE","+ de 30 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b71e59b92b4e1a8ec36812","expert","25/06/2022","2023-02-25T15:49:47.9430000","Études et conseils","Qualité","Inconnu","Inconnu","Lille, Hauts-de-France, France","Régionale","45","550","40","65","[{""date"":1475272800000,""dateEnd"":1630360800000,""city"":""LILLE"",""company"":""Ramery"",""job"":""QSSE and Sustainable Development Director"",""description"":""Directeur du  département QSSE & développement durable du groupe Ramery (groupe de BTP de 3000 salariés).\nEquipe QSSE de 30 personnes ""},{""date"":1401573600000,""dateEnd"":1630360800000,""city"":""Région de Paris, France"",""company"":""Qualisport"",""job"":""Assessor qualification committee"",""description"":""Instance décisionnaire des qualifications, le comité qualificateur Qualisport a pour rôle d'organiser l'évaluation, la décision en vue de la délivrance du certificat de qualification des ouvrages à vocation sportive. Il est également chargé de l'évolution, de la validation de la nomenclature et des référentiels. Il contrôle également la conformité et l'efficacité des 6 comités instructeurs.\nIl réunit des représentant d'entreprises Qualisport, de clients, d'architectes, d'experts et d'institutionnels. J'ai pour mission d'apporter mes connaissances dans ce domaine pour la v...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b718f6b92b4e1a8ec3680f","expert","25/06/2022","2023-01-27T08:56:00.6930000","Enseignement / Recherche / Formation","Autre","Bac8","Doctorat Histoire contemporaine","Lille, Hauts-de-France, France","Internationale","420","665","60","95","[{""date"":1609455600000,""dateEnd"":"""",""city"":""France"",""company"":""Emergence Formation"",""job"":""Formateur"",""description"":""Préparation aux concours catégories B et C d'agents administratifs pour le note de synthèse, l'analyse de texte et l'argumentation\nRemise à niveau en français pour des agents du ministère de la Justice""},{""date"":1598911200000,""dateEnd"":"""",""city"":""Lille, Hauts-de-France, France"",""company"":""SKEMA Business School"",""job"":""Professeur d'expression écrite et orale"",""description"":""Préparation à la note de synthèse pour les concours Passerelle 1 et Tremplin 1 en Licence 2\nPréparation aux tests littéraires QCM pour le nouveau concours Passerelle 1 en Licence 2 (Compréhension, Expression et Maniement de la langue)\nPréparation à la note de synthèse pour les concours Passerelle 2 et Tremplin 2 en Licence 3 alternance\nPréparation aux tests littéraires QCM pour le nouveau concours Passerelle 2 en Licence 3 alternance (Compréhension, Expression et Maniement de la langue)\nPréparation aux tests littérair...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b5c87db92b4e1a8ec36748","expert","24/06/2022","2022-12-19T08:00:00.0610002","Services aux entreprises","Finance et Comptabilité","Inconnu","Inconnu","Lille, Hauts-de-France, France","Régionale","800","1150","80","140","[{""date"":1604185200000,""dateEnd"":"""",""city"":"""",""company"":""Fidures"",""job"":""Associée"",""description"":""Réconcilier performance financière et performance extra-financière, en plaçant la stratégie Développement Durable au coeur de la stratégie business.\n\nAnticiper / Affirmer / Agir\n\n\nStratégie - RSE - Piloter la création de valeur - Extra-Financier - CSRD - Performance économique responsable - Dialogue avec parties prenantes - Matrice de matérialité - Diagnostic - Plan d’action""},{""date"":1472680800000,""dateEnd"":1606777200000,""city"":"""",""company"":""LUTTI"",""job"":""Directrice financière"",""description"":""Management – Communication financière - États financiers – Consolidation – IFRS – Trésorerie -Budget – Forecast – Business partner – M&A – Restructuration – Ethique – Organisation - Contrôle de gestion - KPI""},{""date"":1433109600000,""dateEnd"":1475272800000,""city"":"""",""company"":""Oney"",""job"":""Responsable comptable"",""description"":""Conformité réglementaire – Fiscalité – Procédures – Contrôle interne - Normes comptables – ...","TRUE","83","TRUE","10 à 20 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b56c32b92b4e1a8ec36633","expert","24/06/2022","2022-12-27T21:26:09.0460000","Études et conseils","Recherche et Développement","Bac5","Ingénieur","Lille, Hauts-de-France, France","Nationale","600","900","60","90","[{""date"":1633039200000,""dateEnd"":"""",""city"":""Clermont-Ferrand, France"",""company"":""SIGMA Clermont"",""job"":""Enseignant vacataire"",""description"":""Cours sur l'écoconception aux 5ème année Conception Mécanique et Innovation de l'école d'ingénieurs SIGMA Clermont""},{""date"":1546297200000,""dateEnd"":"""",""city"":""Région de Lille, France"",""company"":""Decathlon France"",""job"":""Chef de projet Développement Durable"",""description"":""OBJECTIF 100% DE NOS PRODUITS ECOCONCUS EN 2021\n\nLeader Développement Durable pour l'équipe d’ingénierie mécanique Decathlon Technical Office \n(Conception mécanique, Simulation numérique, Laboratoire d’essai et Prototypage rapide - 80 collaborateurs)\n■ Écriture de la stratégie de réduction de notre impact environnemental produit\n■ Suivi et animation des projets développement durable de l'équipe\n■ Création d'une équipe d'ingénieurs experts en écoconception au service de nos 100+ sports""},{""date"":1522533600000,""dateEnd"":1601503200000,""city"":""Région de Lille, France"",""company"":""Decathlon France"",...","TRUE","1","TRUE","10 à 20 ans","TRUE","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[3.057256,50.62925]}}"
"62b56546b92b4e1a8ec36628","expert","24/06/2022","2022-12-03T12:05:10.5800000","Commerce / Négoce / Distribution","Marketing et communication","Bac","Baccalauréat ","La Teste-de-Buch, France","Locale","null","null","null","null","[{""date"":"""",""dateEnd"":"""",""city"":"""",""job"":"""",""company"":"""",""description"":""""}]","FALSE","91","FALSE","+ de 30 ans","Inconnu","{""localized"":true,""localizationSuccess"":true,""location"":{""type"":""Point"",""coordinates"":[-1.148224,44.631077]}}"
